claim_id,customer_id,claim_date,amount,status,details,snapshot_date
CLM8662,CUST4957,2025-06-03,1408.47,Pending,"{""damage_type"": ""Fire"", ""description"": ""Require stuff reason sense return sound Democrat sit."", ""location"": {""lat"": 49.051502, ""lon"": 14.815364}}",2024-03-01
CLM8663,CUST4400,2025-06-03,2727.14,Pending,"{""damage_type"": ""Flood"", ""description"": ""Day rise tonight growth argue themselves."", ""location"": {""lat"": 49.394512, ""lon"": 18.106224}}",2024-03-01
CLM8664,CUST4360,2025-06-03,1267.18,Pending,"{""damage_type"": ""Fire"", ""description"": ""Sense reason onto water share eat."", ""location"": {""lat"": 48.672526, ""lon"": 13.630787}}",2024-03-01
CLM8665,CUST1839,2025-06-03,9646.03,Approved,"{""damage_type"": ""Collision"", ""description"": ""Show history administration level entire."", ""location"": {""lat"": 49.407304, ""lon"": 16.123599}}",2024-03-01
CLM8666,CUST3494,2025-06-03,3021.94,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Sell set prepare social word fund."", ""location"": {""lat"": 48.72796, ""lon"": 13.696644}}",2024-03-01
CLM8667,CUST3798,2025-06-03,1102.97,Pending,"{""damage_type"": ""Fire"", ""description"": ""Who performance series hour part job phone piece."", ""location"": {""lat"": 50.147611, ""lon"": 18.477314}}",2024-03-01
CLM8668,CUST387,2025-06-03,2227.55,Pending,"{""damage_type"": ""Fire"", ""description"": ""Heavy employee ok society environmental none technology."", ""location"": {""lat"": 48.709184, ""lon"": 17.774888}}",2024-03-01
CLM8669,CUST4757,2025-06-03,7152.73,Approved,"{""damage_type"": ""Fire"", ""description"": ""Develop site base road trade."", ""location"": {""lat"": 50.5741, ""lon"": 12.402284}}",2024-03-01
CLM8670,CUST521,2025-06-03,4926.47,Approved,"{""damage_type"": ""Collision"", ""description"": ""Bed finally left himself organization character painting certainly."", ""location"": {""lat"": 50.250973, ""lon"": 15.240956}}",2024-03-01
CLM8671,CUST4112,2025-06-03,7846.67,Approved,"{""damage_type"": ""Fire"", ""description"": ""Could moment north concern age record practice."", ""location"": {""lat"": 49.727546, ""lon"": 18.587281}}",2024-03-01
CLM8672,CUST2784,2025-06-03,9728.71,Approved,"{""damage_type"": ""Fire"", ""description"": ""Compare TV yard campaign few safe participant figure."", ""location"": {""lat"": 49.741015, ""lon"": 16.985889}}",2024-03-01
CLM8673,CUST4258,2025-06-03,1560.36,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Hold year attack throughout drug material direction partner."", ""location"": {""lat"": 49.880508, ""lon"": 13.56588}}",2024-03-01
CLM8674,CUST4183,2025-06-03,3634.45,Rejected,"{""damage_type"": ""Fire"", ""description"": ""For what matter indeed industry wear similar."", ""location"": {""lat"": 49.224919, ""lon"": 18.276175}}",2024-03-01
CLM8675,CUST4593,2025-06-03,9326.91,Approved,"{""damage_type"": ""Flood"", ""description"": ""Writer true economy reach."", ""location"": {""lat"": 49.218328, ""lon"": 18.556222}}",2024-03-01
CLM8676,CUST3144,2025-06-03,5337.99,Approved,"{""damage_type"": ""Flood"", ""description"": ""Family evening including community state score manage."", ""location"": {""lat"": 48.791136, ""lon"": 13.162184}}",2024-03-01
CLM8677,CUST3893,2025-06-03,3192.68,Pending,"{""damage_type"": ""Theft"", ""description"": ""Whatever range shoulder time of radio."", ""location"": {""lat"": 50.445414, ""lon"": 17.02251}}",2024-03-01
CLM8678,CUST2809,2025-06-03,2343.19,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Activity want simply rest statement respond glass."", ""location"": {""lat"": 48.596681, ""lon"": 12.005188}}",2024-03-01
CLM8679,CUST3828,2025-06-03,3991.76,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Since different through player that only trip."", ""location"": {""lat"": 50.954046, ""lon"": 18.313366}}",2024-03-01
CLM8680,CUST4530,2025-06-03,3624.06,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Heart figure must well."", ""location"": {""lat"": 49.699135, ""lon"": 14.856472}}",2024-03-01
CLM8681,CUST2646,2025-06-03,2604.2,Approved,"{""damage_type"": ""Flood"", ""description"": ""Chair personal shoulder can west human idea."", ""location"": {""lat"": 50.113379, ""lon"": 13.42127}}",2024-03-01
CLM8682,CUST3328,2025-06-03,4539.7,Pending,"{""damage_type"": ""Collision"", ""description"": ""Visit eat from part place order."", ""location"": {""lat"": 50.52729, ""lon"": 12.417038}}",2024-03-01
CLM8683,CUST3591,2025-06-03,6749.31,Pending,"{""damage_type"": ""Fire"", ""description"": ""Will property radio scene movement know way."", ""location"": {""lat"": 49.274277, ""lon"": 14.939134}}",2024-03-01
CLM8684,CUST2976,2025-06-03,9912.31,Approved,"{""damage_type"": ""Theft"", ""description"": ""Once back among candidate decade figure especially."", ""location"": {""lat"": 49.897494, ""lon"": 17.106638}}",2024-03-01
CLM8685,CUST3314,2025-06-03,4759.79,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Democratic fill top feeling between."", ""location"": {""lat"": 49.787667, ""lon"": 14.350382}}",2024-03-01
CLM8686,CUST1266,2025-06-03,7633.15,Pending,"{""damage_type"": ""Theft"", ""description"": ""That agency real can mention."", ""location"": {""lat"": 49.317155, ""lon"": 15.262612}}",2024-03-01
CLM8687,CUST1463,2025-06-03,9087.61,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Activity serve military usually."", ""location"": {""lat"": 49.12638, ""lon"": 13.093423}}",2024-03-01
CLM8688,CUST4336,2025-06-03,6543.66,Pending,"{""damage_type"": ""Fire"", ""description"": ""Commercial trial develop meeting."", ""location"": {""lat"": 49.589196, ""lon"": 12.260522}}",2024-03-01
CLM8689,CUST1303,2025-06-03,8154.52,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Fly coach single partner."", ""location"": {""lat"": 49.837272, ""lon"": 12.762317}}",2024-03-01
CLM8690,CUST1608,2025-06-03,6713.37,Pending,"{""damage_type"": ""Collision"", ""description"": ""Name service while we."", ""location"": {""lat"": 50.918891, ""lon"": 15.575134}}",2024-03-01
CLM8691,CUST2750,2025-06-03,9732.71,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Say never center group method."", ""location"": {""lat"": 49.612581, ""lon"": 17.096217}}",2024-03-01
CLM8692,CUST4775,2025-06-03,6268.03,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Term growth movie ability minute democratic everybody large."", ""location"": {""lat"": 50.745195, ""lon"": 15.765559}}",2024-03-01
CLM8693,CUST2991,2025-06-03,1808.56,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Safe environment rest second five agency."", ""location"": {""lat"": 50.485818, ""lon"": 13.935696}}",2024-03-01
CLM8694,CUST693,2025-06-03,8485.52,Pending,"{""damage_type"": ""Theft"", ""description"": ""Drop commercial natural traditional add to true."", ""location"": {""lat"": 48.667225, ""lon"": 14.634}}",2024-03-01
CLM8695,CUST1356,2025-06-03,8761.44,Pending,"{""damage_type"": ""Theft"", ""description"": ""Everyone thank statement difference."", ""location"": {""lat"": 48.821192, ""lon"": 17.357948}}",2024-03-01
CLM8696,CUST1320,2025-06-03,2764.48,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Service their mother strategy save."", ""location"": {""lat"": 50.577296, ""lon"": 15.138829}}",2024-03-01
CLM8697,CUST1821,2025-06-03,4163.81,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Mr finally model necessary these result."", ""location"": {""lat"": 49.48788, ""lon"": 16.428363}}",2024-03-01
CLM8698,CUST331,2025-06-03,8820.89,Pending,"{""damage_type"": ""Fire"", ""description"": ""Economic local travel instead side reality physical."", ""location"": {""lat"": 49.387605, ""lon"": 16.519741}}",2024-03-01
CLM8699,CUST299,2025-06-03,7131.99,Pending,"{""damage_type"": ""Collision"", ""description"": ""Fill play far next her truth service sea."", ""location"": {""lat"": 48.553957, ""lon"": 14.324783}}",2024-03-01
CLM8700,CUST1414,2025-06-03,6816.92,Pending,"{""damage_type"": ""Theft"", ""description"": ""Nice item four arm."", ""location"": {""lat"": 48.527496, ""lon"": 12.997229}}",2024-03-01
CLM8701,CUST2976,2025-06-03,1689.48,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Pattern mouth participant find bag size."", ""location"": {""lat"": 49.693222, ""lon"": 12.219763}}",2024-03-01
CLM8702,CUST1656,2025-06-03,3868.53,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Push offer me collection."", ""location"": {""lat"": 48.893705, ""lon"": 12.080601}}",2024-03-01
CLM8703,CUST1313,2025-06-03,5749.82,Pending,"{""damage_type"": ""Fire"", ""description"": ""Seek against wife produce."", ""location"": {""lat"": 49.045053, ""lon"": 16.561191}}",2024-03-01
CLM8704,CUST2102,2025-06-03,9436.99,Approved,"{""damage_type"": ""Theft"", ""description"": ""Value speech however phone store him people."", ""location"": {""lat"": 50.439028, ""lon"": 16.97583}}",2024-03-01
CLM8705,CUST3406,2025-06-03,5602.19,Pending,"{""damage_type"": ""Fire"", ""description"": ""Act whom experience hospital."", ""location"": {""lat"": 50.75927, ""lon"": 14.609786}}",2024-03-01
CLM8706,CUST1898,2025-06-03,3201.19,Approved,"{""damage_type"": ""Collision"", ""description"": ""Exactly network positive type remember likely."", ""location"": {""lat"": 50.336082, ""lon"": 18.241523}}",2024-03-01
CLM8707,CUST4863,2025-06-03,4594.8,Approved,"{""damage_type"": ""Collision"", ""description"": ""Word knowledge traditional generation degree a."", ""location"": {""lat"": 49.667157, ""lon"": 12.463972}}",2024-03-01
CLM8708,CUST259,2025-06-03,4458.36,Rejected,"{""damage_type"": ""Flood"", ""description"": ""First current seat."", ""location"": {""lat"": 50.039773, ""lon"": 14.4254}}",2024-03-01
CLM8709,CUST3258,2025-06-03,5363.65,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Purpose yet whole edge."", ""location"": {""lat"": 50.450192, ""lon"": 13.482557}}",2024-03-01
CLM8710,CUST1769,2025-06-03,3706.05,Approved,"{""damage_type"": ""Flood"", ""description"": ""About stay foot southern carry field."", ""location"": {""lat"": 49.08146, ""lon"": 17.825671}}",2024-03-01
CLM8711,CUST3348,2025-06-03,6978.28,Approved,"{""damage_type"": ""Theft"", ""description"": ""Although community become possible year wish."", ""location"": {""lat"": 50.496197, ""lon"": 12.527127}}",2024-03-01
CLM8712,CUST1290,2025-06-03,8849.75,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Pretty hope others."", ""location"": {""lat"": 50.765272, ""lon"": 14.617045}}",2024-03-01
CLM8713,CUST3686,2025-06-03,3986.18,Pending,"{""damage_type"": ""Flood"", ""description"": ""Question model establish hair cold want main us."", ""location"": {""lat"": 49.543504, ""lon"": 16.634551}}",2024-03-01
CLM8714,CUST2912,2025-06-03,5775.54,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Too PM music continue control yes argue popular."", ""location"": {""lat"": 50.368134, ""lon"": 16.735122}}",2024-03-01
CLM8715,CUST775,2025-06-03,7275.87,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Force too college deal available because."", ""location"": {""lat"": 50.423345, ""lon"": 13.215306}}",2024-03-01
CLM8716,CUST2197,2025-06-03,1921.43,Rejected,"{""damage_type"": ""Theft"", ""description"": ""To cultural soon understand culture."", ""location"": {""lat"": 49.161379, ""lon"": 18.83632}}",2024-03-01
CLM8717,CUST593,2025-06-03,2502.51,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Above nothing series."", ""location"": {""lat"": 48.752978, ""lon"": 15.407123}}",2024-03-01
CLM8718,CUST4115,2025-06-03,9579.28,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Ten huge consumer debate top."", ""location"": {""lat"": 50.722501, ""lon"": 14.535108}}",2024-03-01
CLM8719,CUST4287,2025-06-03,7130.94,Approved,"{""damage_type"": ""Fire"", ""description"": ""Real account plant however."", ""location"": {""lat"": 49.516675, ""lon"": 16.374473}}",2024-03-01
CLM8720,CUST230,2025-06-03,3544.31,Approved,"{""damage_type"": ""Flood"", ""description"": ""Win letter certain week scene very base."", ""location"": {""lat"": 49.018439, ""lon"": 13.624196}}",2024-03-01
CLM8721,CUST4088,2025-06-03,5968.49,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Loss service write can detail stuff research."", ""location"": {""lat"": 49.967323, ""lon"": 13.120129}}",2024-03-01
CLM8722,CUST1514,2025-06-03,7958.13,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Machine trouble bar guy different billion."", ""location"": {""lat"": 49.806482, ""lon"": 13.325088}}",2024-03-01
CLM8723,CUST3664,2025-06-03,1736.04,Pending,"{""damage_type"": ""Flood"", ""description"": ""Election maybe house member strong month against."", ""location"": {""lat"": 49.377136, ""lon"": 18.822883}}",2024-03-01
CLM8724,CUST3827,2025-06-03,5709.48,Approved,"{""damage_type"": ""Flood"", ""description"": ""Market fill bag three look data discussion."", ""location"": {""lat"": 49.38631, ""lon"": 12.448147}}",2024-03-01
CLM8725,CUST4157,2025-06-03,6353.93,Approved,"{""damage_type"": ""Flood"", ""description"": ""Process but form two performance marriage industry."", ""location"": {""lat"": 50.916027, ""lon"": 12.963678}}",2024-03-01
CLM8726,CUST2090,2025-06-03,2324.23,Pending,"{""damage_type"": ""Theft"", ""description"": ""Chance nice end environmental."", ""location"": {""lat"": 48.690408, ""lon"": 17.786981}}",2024-03-01
CLM8727,CUST4583,2025-06-03,2706.04,Approved,"{""damage_type"": ""Collision"", ""description"": ""Sometimes practice source yeah others any."", ""location"": {""lat"": 49.172274, ""lon"": 12.606897}}",2024-03-01
CLM8728,CUST1232,2025-06-03,1189.98,Pending,"{""damage_type"": ""Flood"", ""description"": ""Single company writer attorney voice picture school they."", ""location"": {""lat"": 50.24499, ""lon"": 14.862457}}",2024-03-01
CLM8729,CUST4774,2025-06-03,8943.22,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Nearly a would we score."", ""location"": {""lat"": 50.46464, ""lon"": 13.267175}}",2024-03-01
CLM8730,CUST1087,2025-06-03,9946.21,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Political section serve manage."", ""location"": {""lat"": 48.50762, ""lon"": 17.496158}}",2024-03-01
CLM8731,CUST2756,2025-06-03,2872.29,Approved,"{""damage_type"": ""Fire"", ""description"": ""Shake grow fire recently certain stop our."", ""location"": {""lat"": 50.058539, ""lon"": 13.493813}}",2024-03-01
CLM8732,CUST4465,2025-06-03,4007.51,Pending,"{""damage_type"": ""Theft"", ""description"": ""Remain political throughout memory factor them."", ""location"": {""lat"": 49.669516, ""lon"": 15.939301}}",2024-03-01
CLM8733,CUST405,2025-06-03,9001.19,Approved,"{""damage_type"": ""Theft"", ""description"": ""Expert power bar environment."", ""location"": {""lat"": 50.202521, ""lon"": 12.404686}}",2024-03-01
CLM8734,CUST4703,2025-06-03,1129.17,Approved,"{""damage_type"": ""Flood"", ""description"": ""Author however Congress half perhaps poor should American."", ""location"": {""lat"": 49.515124, ""lon"": 13.149547}}",2024-03-01
CLM8735,CUST1965,2025-06-03,4914.62,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Building country few institution enough."", ""location"": {""lat"": 49.421796, ""lon"": 14.388908}}",2024-03-01
CLM8736,CUST4026,2025-06-03,7345.05,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Thousand address economic bag plant up."", ""location"": {""lat"": 50.401357, ""lon"": 13.831667}}",2024-03-01
CLM8737,CUST4978,2025-06-03,2184.02,Approved,"{""damage_type"": ""Flood"", ""description"": ""A up material face sing opportunity."", ""location"": {""lat"": 49.868627, ""lon"": 12.468886}}",2024-03-01
CLM8738,CUST3983,2025-06-03,8638.27,Approved,"{""damage_type"": ""Fire"", ""description"": ""To win benefit media the safe author."", ""location"": {""lat"": 50.189547, ""lon"": 14.017905}}",2024-03-01
CLM8739,CUST3266,2025-06-03,9446.79,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Air near state six."", ""location"": {""lat"": 48.629854, ""lon"": 14.472268}}",2024-03-01
CLM8740,CUST3549,2025-06-03,6283.13,Approved,"{""damage_type"": ""Theft"", ""description"": ""Degree animal meeting scene fire."", ""location"": {""lat"": 50.03184, ""lon"": 14.373654}}",2024-03-01
CLM8741,CUST4052,2025-06-03,8656.34,Pending,"{""damage_type"": ""Flood"", ""description"": ""Central shake those environment space."", ""location"": {""lat"": 49.751626, ""lon"": 12.275657}}",2024-03-01
CLM8742,CUST3024,2025-06-03,1447.73,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Everybody at community affect degree street."", ""location"": {""lat"": 50.277817, ""lon"": 15.697006}}",2024-03-01
CLM8743,CUST1713,2025-06-03,6258.33,Pending,"{""damage_type"": ""Collision"", ""description"": ""Success clear instead thing theory."", ""location"": {""lat"": 49.673702, ""lon"": 17.686591}}",2024-03-01
CLM8744,CUST2853,2025-06-03,1540.77,Pending,"{""damage_type"": ""Collision"", ""description"": ""Perhaps argue yes."", ""location"": {""lat"": 49.033428, ""lon"": 12.944431}}",2024-03-01
CLM8745,CUST818,2025-06-03,3478.13,Pending,"{""damage_type"": ""Collision"", ""description"": ""Although property protect million range by tell."", ""location"": {""lat"": 49.860579, ""lon"": 17.911881}}",2024-03-01
CLM8746,CUST4105,2025-06-03,4578.01,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Very tell not."", ""location"": {""lat"": 50.717646, ""lon"": 13.355296}}",2024-03-01
CLM8747,CUST4885,2025-06-03,8717.53,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Opportunity security short either."", ""location"": {""lat"": 50.339826, ""lon"": 16.789081}}",2024-03-01
CLM8748,CUST2047,2025-06-03,2081.03,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Mrs skin responsibility argue join."", ""location"": {""lat"": 50.876186, ""lon"": 18.249395}}",2024-03-01
CLM8749,CUST779,2025-06-03,4539.46,Approved,"{""damage_type"": ""Flood"", ""description"": ""Reduce rate measure year today."", ""location"": {""lat"": 50.280562, ""lon"": 14.878462}}",2024-03-01
CLM8750,CUST3295,2025-06-03,8751.59,Pending,"{""damage_type"": ""Fire"", ""description"": ""Upon research likely western how positive."", ""location"": {""lat"": 48.680552, ""lon"": 18.209258}}",2024-03-01
CLM8751,CUST1178,2025-06-03,4391.08,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Industry turn read mission vote."", ""location"": {""lat"": 50.668119, ""lon"": 16.71561}}",2024-03-01
CLM8752,CUST307,2025-06-03,2823.39,Rejected,"{""damage_type"": ""Collision"", ""description"": ""White find end sport Mr per from."", ""location"": {""lat"": 49.407636, ""lon"": 14.153318}}",2024-03-01
CLM8753,CUST1996,2025-06-03,9613.26,Pending,"{""damage_type"": ""Flood"", ""description"": ""Card fish him again follow body."", ""location"": {""lat"": 50.179558, ""lon"": 17.467173}}",2024-03-01
CLM8754,CUST1268,2025-06-03,2316.85,Pending,"{""damage_type"": ""Fire"", ""description"": ""Magazine trial student upon buy."", ""location"": {""lat"": 48.849603, ""lon"": 18.17479}}",2024-03-01
CLM8755,CUST117,2025-06-03,8269.79,Approved,"{""damage_type"": ""Fire"", ""description"": ""Space feeling too through go newspaper."", ""location"": {""lat"": 48.810853, ""lon"": 16.093865}}",2024-03-01
CLM8756,CUST1345,2025-06-03,7957.91,Pending,"{""damage_type"": ""Collision"", ""description"": ""Western term actually."", ""location"": {""lat"": 50.912473, ""lon"": 13.595527}}",2024-03-01
CLM8757,CUST730,2025-06-03,4445.21,Approved,"{""damage_type"": ""Theft"", ""description"": ""Price particularly heavy civil know task thousand."", ""location"": {""lat"": 48.898288, ""lon"": 12.112017}}",2024-03-01
CLM8758,CUST3688,2025-06-03,8066.28,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Most pass attention."", ""location"": {""lat"": 49.931905, ""lon"": 13.97946}}",2024-03-01
CLM8759,CUST1063,2025-06-03,3704.92,Approved,"{""damage_type"": ""Collision"", ""description"": ""Herself citizen accept seek feel teacher add."", ""location"": {""lat"": 49.1844, ""lon"": 18.720497}}",2024-03-01
CLM8760,CUST2119,2025-06-03,1865.67,Pending,"{""damage_type"": ""Flood"", ""description"": ""Away whose pressure popular take."", ""location"": {""lat"": 50.446231, ""lon"": 18.224351}}",2024-03-01
CLM8761,CUST1444,2025-06-03,3363.01,Pending,"{""damage_type"": ""Theft"", ""description"": ""Can them PM tonight rock."", ""location"": {""lat"": 49.707047, ""lon"": 13.62535}}",2024-03-01
CLM8762,CUST4577,2025-06-03,1980.81,Approved,"{""damage_type"": ""Flood"", ""description"": ""Former hold nature could."", ""location"": {""lat"": 49.363173, ""lon"": 17.604153}}",2024-03-01
CLM8763,CUST475,2025-06-03,6078.3,Approved,"{""damage_type"": ""Fire"", ""description"": ""On could tell."", ""location"": {""lat"": 50.129285, ""lon"": 14.569197}}",2024-03-01
CLM8764,CUST4776,2025-06-03,2905.63,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Hold environment assume indicate shoulder skill."", ""location"": {""lat"": 49.890586, ""lon"": 16.540216}}",2024-03-01
CLM8765,CUST716,2025-06-03,2286.16,Pending,"{""damage_type"": ""Flood"", ""description"": ""Dark defense place."", ""location"": {""lat"": 48.635658, ""lon"": 14.462547}}",2024-03-01
CLM8766,CUST3633,2025-06-03,5231.76,Approved,"{""damage_type"": ""Fire"", ""description"": ""Civil various high thank she it."", ""location"": {""lat"": 49.356501, ""lon"": 14.501883}}",2024-03-01
CLM8767,CUST3115,2025-06-03,7211.55,Pending,"{""damage_type"": ""Theft"", ""description"": ""Follow interest upon tax become see federal boy."", ""location"": {""lat"": 50.956207, ""lon"": 16.188552}}",2024-03-01
CLM8768,CUST1830,2025-06-03,3202.98,Approved,"{""damage_type"": ""Theft"", ""description"": ""Strategy office four section against level."", ""location"": {""lat"": 50.328056, ""lon"": 18.727981}}",2024-03-01
CLM8769,CUST3302,2025-06-03,9294.1,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Plan law family specific business arm bit."", ""location"": {""lat"": 49.381313, ""lon"": 18.874831}}",2024-03-01
CLM8770,CUST3876,2025-06-03,3738.91,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Together main worker."", ""location"": {""lat"": 48.817115, ""lon"": 15.308483}}",2024-03-01
CLM8771,CUST107,2025-06-03,3978.26,Pending,"{""damage_type"": ""Flood"", ""description"": ""Impact often situation thus according young its."", ""location"": {""lat"": 49.847004, ""lon"": 17.909824}}",2024-03-01
CLM8772,CUST2124,2025-06-03,4636.05,Pending,"{""damage_type"": ""Fire"", ""description"": ""Eat term might during."", ""location"": {""lat"": 49.155098, ""lon"": 14.243488}}",2024-03-01
CLM8773,CUST263,2025-06-03,2078.14,Pending,"{""damage_type"": ""Collision"", ""description"": ""Well nation animal movie rate recently."", ""location"": {""lat"": 50.390713, ""lon"": 14.914875}}",2024-03-01
CLM8774,CUST1574,2025-06-03,3442.26,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Create not son only drive the theory."", ""location"": {""lat"": 49.659344, ""lon"": 16.784693}}",2024-03-01
CLM8775,CUST4309,2025-06-03,5554.6,Rejected,"{""damage_type"": ""Flood"", ""description"": ""On necessary with another cup painting produce few."", ""location"": {""lat"": 50.791272, ""lon"": 15.226548}}",2024-03-01
CLM8776,CUST4533,2025-06-03,6939.03,Pending,"{""damage_type"": ""Flood"", ""description"": ""President guy relate successful but no."", ""location"": {""lat"": 50.199749, ""lon"": 17.37566}}",2024-03-01
CLM8777,CUST3757,2025-06-03,7909.23,Pending,"{""damage_type"": ""Theft"", ""description"": ""Money ahead discussion Congress back."", ""location"": {""lat"": 50.656135, ""lon"": 17.689432}}",2024-03-01
CLM8778,CUST500,2025-06-03,9682.49,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Under shoulder final around society company character."", ""location"": {""lat"": 50.623272, ""lon"": 13.627925}}",2024-03-01
CLM8779,CUST4927,2025-06-03,5843.02,Approved,"{""damage_type"": ""Theft"", ""description"": ""Marriage enjoy political partner."", ""location"": {""lat"": 48.802283, ""lon"": 18.44641}}",2024-03-01
CLM8780,CUST2629,2025-06-03,3553.58,Pending,"{""damage_type"": ""Flood"", ""description"": ""Shoulder maybe site lead determine."", ""location"": {""lat"": 48.549826, ""lon"": 18.780219}}",2024-03-01
CLM8781,CUST1996,2025-06-03,7057.92,Rejected,"{""damage_type"": ""Collision"", ""description"": ""May morning manage once central effort attack."", ""location"": {""lat"": 50.888103, ""lon"": 14.538719}}",2024-03-01
CLM8782,CUST4164,2025-06-03,3549.03,Approved,"{""damage_type"": ""Flood"", ""description"": ""Most hear marriage west trip."", ""location"": {""lat"": 50.702067, ""lon"": 16.275152}}",2024-03-01
CLM8783,CUST2495,2025-06-03,3302.91,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Pass across possible could."", ""location"": {""lat"": 49.315734, ""lon"": 13.861388}}",2024-03-01
CLM8784,CUST4743,2025-06-03,2090.76,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Prepare vote imagine heart add."", ""location"": {""lat"": 49.867913, ""lon"": 12.587727}}",2024-03-01
CLM8785,CUST38,2025-06-03,8541.48,Approved,"{""damage_type"": ""Collision"", ""description"": ""Century specific participant happy future."", ""location"": {""lat"": 49.613242, ""lon"": 15.817108}}",2024-03-01
CLM8786,CUST4091,2025-06-03,2385.6,Approved,"{""damage_type"": ""Fire"", ""description"": ""Same ground question line."", ""location"": {""lat"": 49.012956, ""lon"": 18.549213}}",2024-03-01
CLM8787,CUST498,2025-06-03,2501.6,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Understand side back quickly including."", ""location"": {""lat"": 49.660171, ""lon"": 18.72015}}",2024-03-01
CLM8788,CUST3223,2025-06-03,2188.22,Pending,"{""damage_type"": ""Collision"", ""description"": ""Allow bad mind several effect three girl."", ""location"": {""lat"": 48.902632, ""lon"": 13.598993}}",2024-03-01
CLM8789,CUST1484,2025-06-03,5068.27,Approved,"{""damage_type"": ""Theft"", ""description"": ""More somebody tell war could box head brother."", ""location"": {""lat"": 49.693157, ""lon"": 16.546721}}",2024-03-01
CLM8790,CUST4792,2025-06-03,4256.04,Pending,"{""damage_type"": ""Flood"", ""description"": ""Rich hear instead."", ""location"": {""lat"": 50.288882, ""lon"": 16.358615}}",2024-03-01
CLM8791,CUST1030,2025-06-03,3947.59,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Eye stay apply send."", ""location"": {""lat"": 50.809586, ""lon"": 18.604224}}",2024-03-01
CLM8792,CUST4700,2025-06-03,1104.47,Approved,"{""damage_type"": ""Fire"", ""description"": ""About off hotel eat generation."", ""location"": {""lat"": 50.219427, ""lon"": 13.932357}}",2024-03-01
CLM8793,CUST1742,2025-06-03,2325.94,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Million stage word yet."", ""location"": {""lat"": 49.849639, ""lon"": 16.133868}}",2024-03-01
CLM8794,CUST3463,2025-06-03,5701.62,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Leader method class drop state west."", ""location"": {""lat"": 49.0886, ""lon"": 15.085551}}",2024-03-01
CLM8795,CUST4519,2025-06-03,8237.07,Approved,"{""damage_type"": ""Fire"", ""description"": ""Coach response improve would final."", ""location"": {""lat"": 48.559231, ""lon"": 14.732923}}",2024-03-01
CLM8796,CUST3005,2025-06-03,9029.01,Approved,"{""damage_type"": ""Collision"", ""description"": ""Specific control anyone general just politics base."", ""location"": {""lat"": 48.801768, ""lon"": 13.617121}}",2024-03-01
CLM8797,CUST2162,2025-06-03,7353.32,Pending,"{""damage_type"": ""Collision"", ""description"": ""Get along much each consumer political."", ""location"": {""lat"": 50.346854, ""lon"": 17.381571}}",2024-03-01
CLM8798,CUST605,2025-06-03,9618.2,Pending,"{""damage_type"": ""Theft"", ""description"": ""Miss ever the student role else cost."", ""location"": {""lat"": 50.939006, ""lon"": 15.92996}}",2024-03-01
