policy_id,customer_id,agent_id,product_id,start_date,end_date,premium,status,snapshot_date
POL10045,CUST2793,AG1249,PRD1027,2024-04-23,2025-06-04,2191.15,Cancelled,2024-03-01
POL10046,CUST4936,AG1403,PRD1045,2023-10-03,2025-08-12,1291.01,Active,2024-03-01
POL10047,CUST2180,AG1193,PRD1045,2023-10-19,2025-11-27,1064.56,Cancelled,2024-03-01
POL10048,CUST165,AG1203,PRD1038,2023-08-14,2025-08-10,2017.02,Cancelled,2024-03-01
POL10049,CUST269,AG1206,PRD1047,2024-01-28,2026-04-16,4242.57,Expired,2024-03-01
POL10050,CUST4651,AG1061,PRD1026,2023-10-29,2025-06-24,3847.02,Expired,2024-03-01
POL10051,CUST4895,AG1296,PRD1001,2023-06-27,2025-11-15,2071.63,Expired,2024-03-01
POL10052,CUST3433,AG1439,PRD1049,2024-02-01,2025-10-04,954.24,Active,2024-03-01
POL10053,CUST1637,AG1058,PRD1001,2024-03-12,2025-12-01,1042.72,Active,2024-03-01
POL10054,CUST1984,AG1076,PRD1016,2023-11-09,2025-12-21,3277.95,Cancelled,2024-03-01
POL10055,CUST458,AG1218,PRD1037,2024-05-12,2025-11-12,3965.6,Active,2024-03-01
POL10056,CUST1720,AG1153,PRD1016,2024-02-26,2025-09-08,2362.32,Active,2024-03-01
POL10057,CUST3842,AG1411,PRD1034,2024-04-03,2025-08-02,1363.87,Cancelled,2024-03-01
POL10058,CUST3692,AG1345,PRD1017,2023-06-11,2025-11-07,4023.78,Expired,2024-03-01
POL10059,CUST1619,AG1349,PRD1040,2024-05-04,2025-07-18,2049.46,Expired,2024-03-01
POL10060,CUST3686,AG1041,PRD1036,2023-10-21,2026-01-23,2540.41,Expired,2024-03-01
POL10061,CUST3432,AG1376,PRD1023,2023-07-10,2026-01-03,532.09,Cancelled,2024-03-01
POL10062,CUST2761,AG1495,PRD1006,2023-12-03,2025-10-31,1177.01,Expired,2024-03-01
POL10063,CUST3826,AG1172,PRD1032,2024-04-15,2026-03-01,3764.54,Expired,2024-03-01
POL10064,CUST4995,AG1374,PRD1018,2023-07-10,2025-08-16,3710.56,Cancelled,2024-03-01
POL10065,CUST1683,AG1121,PRD1002,2024-04-04,2026-04-02,2532.31,Expired,2024-03-01
POL10066,CUST783,AG1310,PRD1033,2023-06-13,2025-06-16,1828.09,Expired,2024-03-01
POL10067,CUST2313,AG1277,PRD1037,2024-04-04,2026-03-04,4161.31,Active,2024-03-01
POL10068,CUST3789,AG1140,PRD1050,2024-05-29,2025-07-11,3949.7,Expired,2024-03-01
POL10069,CUST1188,AG1146,PRD1018,2023-10-08,2026-01-27,1690.83,Expired,2024-03-01
POL10070,CUST258,AG1346,PRD1006,2024-04-03,2026-03-01,3698.54,Cancelled,2024-03-01
POL10071,CUST532,AG1271,PRD1005,2023-12-28,2025-06-09,3470.67,Expired,2024-03-01
POL10072,CUST928,AG1497,PRD1025,2024-01-18,2025-06-26,1654.37,Expired,2024-03-01
POL10073,CUST793,AG1358,PRD1024,2024-04-29,2025-07-10,2337.45,Expired,2024-03-01
POL10074,CUST2788,AG1060,PRD1048,2023-11-01,2025-07-13,4737.1,Cancelled,2024-03-01
POL10075,CUST1160,AG1039,PRD1019,2023-10-14,2025-08-07,1070.84,Cancelled,2024-03-01
POL10076,CUST1502,AG1442,PRD1017,2023-08-22,2025-06-09,3921.54,Cancelled,2024-03-01
POL10077,CUST1848,AG1159,PRD1005,2024-02-15,2025-11-11,2587.44,Active,2024-03-01
POL10078,CUST898,AG1179,PRD1048,2023-12-26,2025-10-22,2744.49,Cancelled,2024-03-01
POL10079,CUST581,AG1167,PRD1012,2024-04-12,2025-12-03,3513.62,Cancelled,2024-03-01
POL10080,CUST1267,AG1348,PRD1004,2023-09-01,2025-06-23,1815.17,Active,2024-03-01
POL10081,CUST3877,AG1183,PRD1042,2023-11-28,2025-10-08,1217.19,Cancelled,2024-03-01
POL10082,CUST2712,AG1195,PRD1033,2023-11-08,2025-12-20,4348.37,Active,2024-03-01
POL10083,CUST4352,AG1491,PRD1043,2023-07-04,2026-01-20,4707.01,Expired,2024-03-01
POL10084,CUST3328,AG1283,PRD1006,2024-01-18,2026-02-05,3806.31,Active,2024-03-01
POL10085,CUST4018,AG1047,PRD1019,2023-07-02,2025-08-22,3668.08,,2024-03-01
POL10086,CUST1223,AG1049,PRD1017,2023-08-24,2025-07-23,1680.98,Cancelled,2024-03-01
POL10087,CUST4246,AG1117,PRD1018,2024-01-12,2026-05-09,3228.94,Active,2024-03-01
POL10088,CUST2256,AG1174,PRD1021,2024-04-26,2025-07-11,4183.44,Cancelled,2024-03-01
POL10089,CUST1136,AG1192,PRD1049,2023-06-10,2026-05-26,728.47,Expired,2024-03-01
POL10090,CUST265,AG1411,PRD1002,2023-10-21,2026-04-04,4944.89,Cancelled,2024-03-01
POL10091,CUST366,AG1088,PRD1034,2023-11-15,2026-02-02,2642.45,Active,2024-03-01
POL10092,CUST1239,AG1361,PRD1041,2024-01-11,2025-06-24,1581.41,Expired,2024-03-01
POL10093,CUST4823,AG1072,PRD1020,2023-11-30,2025-09-26,4595.89,Cancelled,2024-03-01
POL10094,CUST2468,AG1408,PRD1037,2024-04-16,2025-08-31,4550.65,Expired,2024-03-01
POL10095,CUST2952,AG1388,PRD1039,2024-02-04,2025-09-15,1170.31,Active,2024-03-01
POL10096,CUST4437,AG1481,PRD1041,2023-07-04,2026-02-02,4261.23,Expired,2024-03-01
POL10097,CUST2919,AG1469,PRD1034,2024-03-22,2025-09-10,2207.37,Active,2024-03-01
POL10098,CUST3325,AG1457,PRD1020,2023-08-18,2026-05-02,2805.83,Expired,2024-03-01
POL10099,CUST1583,AG1182,PRD1015,2023-07-17,2025-06-25,1652.0,Expired,2024-03-01
POL10100,CUST248,AG1455,PRD1023,2023-12-12,2026-03-17,3217.92,Cancelled,2024-03-01
POL10101,CUST3027,AG1184,PRD1022,2024-02-23,2025-06-24,4861.36,Expired,2024-03-01
POL10102,CUST4234,AG1489,PRD1026,2023-08-29,2025-08-24,4537.06,Cancelled,2024-03-01
POL10103,CUST711,AG1136,PRD1017,2023-10-23,2025-09-24,2880.11,Cancelled,2024-03-01
POL10104,CUST857,AG1033,PRD1019,2023-06-06,2025-08-08,4988.06,Active,2024-03-01
POL10105,CUST3931,AG1184,PRD1013,2023-08-07,2026-01-17,2488.01,Active,2024-03-01
POL10106,CUST1378,AG1428,PRD1009,2023-06-11,2025-09-12,4850.46,Active,2024-03-01
POL10107,CUST1664,AG1102,PRD1003,2023-11-13,2025-10-04,1027.57,Cancelled,2024-03-01
POL10108,CUST3816,AG1260,PRD1026,2023-12-20,2025-06-07,4448.56,Active,2024-03-01
POL10109,CUST2119,AG1374,PRD1028,2024-04-23,2026-05-17,1512.08,Expired,2024-03-01
POL10110,CUST2032,AG1135,PRD1008,2024-01-13,2025-11-30,3674.35,Expired,2024-03-01
POL10111,CUST4846,AG1401,PRD1018,2023-09-08,2025-11-07,4689.71,Active,2024-03-01
POL10112,CUST2148,AG1424,PRD1035,2024-03-30,2026-01-18,4093.75,Expired,2024-03-01
POL10113,CUST4372,AG1429,PRD1027,2023-06-06,2025-07-26,4919.36,Active,2024-03-01
POL10114,CUST4118,AG1265,PRD1010,2024-02-22,2025-08-12,3268.39,Cancelled,2024-03-01
POL10115,CUST1311,AG1448,PRD1041,2024-02-14,2025-12-26,2800.18,Cancelled,2024-03-01
POL10116,CUST3182,AG1099,PRD1040,2024-05-08,2025-09-24,3338.62,Expired,2024-03-01
POL10117,CUST3929,AG1253,PRD1040,2024-05-10,2026-05-04,968.61,Active,2024-03-01
POL10118,CUST825,AG1044,PRD1004,2023-06-13,2025-07-13,1203.25,Expired,2024-03-01
POL10119,CUST4312,AG1217,PRD1019,2023-07-10,2025-12-18,3587.66,Active,2024-03-01
POL10120,CUST2580,AG1236,PRD1044,2024-01-05,2025-06-11,4654.26,Cancelled,2024-03-01
POL10121,CUST558,AG1342,PRD1025,2023-08-26,2025-07-21,4917.36,Expired,2024-03-01
POL10122,CUST4202,AG1226,PRD1045,2023-08-07,2026-04-22,976.41,Active,2024-03-01
POL10123,CUST3954,AG1024,PRD1017,2024-03-25,2025-09-07,3139.72,Active,2024-03-01
POL10124,CUST4978,AG1024,PRD1032,2023-07-06,2025-12-09,4370.52,Expired,2024-03-01
POL10125,CUST4937,AG1356,PRD1025,2024-04-03,2026-03-10,4755.41,Expired,2024-03-01
POL10126,CUST2728,AG1053,PRD1039,2024-05-02,2026-02-20,2859.1,Expired,2024-03-01
POL10127,CUST2681,AG1033,PRD1031,2024-03-14,2025-09-01,2959.25,Expired,2024-03-01
POL10128,CUST826,AG1267,PRD1002,2023-12-24,2025-12-28,3644.15,Cancelled,2024-03-01
POL10129,CUST1336,AG1273,PRD1014,2023-08-04,2025-09-30,3319.02,Expired,2024-03-01
POL10130,CUST629,AG1455,PRD1009,2023-11-27,2026-02-05,1777.45,Expired,2024-03-01
POL10131,CUST1223,AG1086,PRD1011,2024-03-01,2026-03-22,2273.51,Expired,2024-03-01
POL10132,CUST2383,AG1029,PRD1046,2024-04-27,2026-02-25,880.11,Active,2024-03-01
POL10133,CUST568,AG1362,PRD1030,2023-10-19,2026-05-14,1148.04,Active,2024-03-01
POL10134,CUST212,AG1183,PRD1006,2023-10-26,2026-05-05,1621.57,Cancelled,2024-03-01
POL10135,CUST718,AG1019,PRD1010,2023-11-05,2025-11-24,560.17,Cancelled,2024-03-01
POL10136,CUST4610,AG1271,PRD1020,2024-03-05,2025-08-10,2212.58,Expired,2024-03-01
POL10137,CUST3904,AG1429,PRD1008,2023-12-10,2025-08-12,2600.82,Active,2024-03-01
POL10138,CUST2158,AG1143,PRD1047,2023-12-16,2025-08-18,3157.57,Cancelled,2024-03-01
POL10139,CUST439,AG1204,PRD1043,2023-11-07,2026-05-17,1044.9,Active,2024-03-01
POL10140,CUST3728,AG1117,PRD1029,2023-10-13,2025-06-04,1006.66,Cancelled,2024-03-01
POL10141,CUST2372,AG1351,PRD1048,2023-09-05,2025-11-21,4674.44,Expired,2024-03-01
POL10142,CUST4490,AG1115,PRD1034,2024-04-05,2026-04-16,3211.8,Active,2024-03-01
POL10143,CUST1286,AG1328,PRD1002,2024-03-25,2026-03-09,4552.75,Active,2024-03-01
POL10144,CUST3472,AG1188,PRD1022,2023-07-16,2026-03-20,2205.97,Expired,2024-03-01
POL10145,CUST4714,AG1252,PRD1025,2023-11-04,2025-08-08,502.52,Cancelled,2024-03-01
POL10146,CUST3429,AG1251,PRD1043,2023-12-16,2025-12-19,4962.38,Expired,2024-03-01
POL10147,CUST1768,AG1061,PRD1032,2024-03-26,2025-06-07,4268.08,Expired,2024-03-01
POL10148,CUST4317,AG1426,PRD1019,2024-05-11,2025-10-15,1423.12,Expired,2024-03-01
POL10149,CUST1966,AG1096,PRD1033,2023-11-29,2026-03-23,4545.84,Cancelled,2024-03-01
POL10150,CUST2172,AG1373,PRD1030,2023-10-11,2026-01-31,1637.42,Active,2024-03-01
POL10151,CUST110,AG1300,PRD1020,2023-12-15,2025-09-07,,Cancelled,2024-03-01
POL10152,CUST1859,AG1260,PRD1002,2024-04-01,2026-04-27,2305.84,Expired,2024-03-01
POL10153,CUST206,AG1131,PRD1007,2024-01-13,2025-08-14,3155.51,Active,2024-03-01
POL10154,CUST2232,AG1417,PRD1048,2024-02-10,2025-10-21,1701.45,Active,2024-03-01
POL10155,CUST3548,AG1005,PRD1036,2024-02-08,2026-01-18,2178.61,Expired,2024-03-01
POL10156,CUST3336,AG1014,PRD1049,2023-10-13,2026-05-09,1567.63,Active,2024-03-01
POL10157,CUST3127,AG1221,PRD1012,2023-06-19,2025-09-16,889.53,Cancelled,2024-03-01
POL10158,CUST3966,AG1090,PRD1045,2023-11-01,2025-12-12,4944.22,Expired,2024-03-01
POL10159,CUST3474,AG1273,PRD1036,2024-04-03,2026-05-21,4967.42,Active,2024-03-01
POL10160,CUST2134,AG1221,PRD1010,2023-07-01,2025-12-12,2838.11,Cancelled,2024-03-01
POL10161,CUST1839,AG1220,PRD1029,2023-11-07,2025-12-26,868.19,Active,2024-03-01
POL10162,CUST2315,AG1064,PRD1031,2024-05-15,2025-06-15,4796.96,Cancelled,2024-03-01
POL10163,CUST4126,AG1117,PRD1028,2023-08-31,2026-04-23,2064.13,Cancelled,2024-03-01
POL10164,CUST2237,AG1221,PRD1041,2024-04-11,2026-05-03,3548.54,Cancelled,2024-03-01
POL10165,CUST2621,AG1286,PRD1028,2024-04-18,2026-03-28,3955.94,Active,2024-03-01
POL10166,CUST1648,AG1318,PRD1049,2024-04-16,2025-07-09,2819.53,Expired,2024-03-01
POL10167,CUST2849,AG1293,PRD1012,2024-02-05,2026-04-07,,Expired,2024-03-01
POL10168,CUST2810,AG1217,PRD1018,2023-09-09,2026-05-27,1741.05,Expired,2024-03-01
POL10169,CUST4239,AG1388,PRD1007,2024-03-13,2026-04-16,4547.39,Active,2024-03-01
POL10170,CUST4818,AG1098,PRD1009,2023-11-08,2026-02-19,4447.28,Expired,2024-03-01
POL10171,CUST465,AG1213,PRD1026,2023-10-21,2025-11-23,4848.46,Expired,2024-03-01
POL10172,CUST3251,AG1149,PRD1037,2024-04-19,2026-05-04,3323.61,Expired,2024-03-01
POL10173,CUST3870,AG1288,PRD1029,2023-11-21,2025-08-24,,Cancelled,2024-03-01
POL10174,CUST1933,AG1192,PRD1004,2024-02-10,2025-10-30,4671.72,Cancelled,2024-03-01
POL10175,CUST754,AG1343,PRD1036,2023-06-05,2025-12-13,4754.63,Cancelled,2024-03-01
POL10176,CUST1884,AG1475,PRD1042,2023-09-15,2026-05-31,3545.04,Active,2024-03-01
POL10177,CUST3,AG1485,PRD1028,2024-05-17,2026-04-02,4947.65,Active,2024-03-01
POL10178,CUST2591,AG1323,PRD1001,2023-09-17,2025-09-24,3974.28,Active,2024-03-01
POL10179,CUST3063,AG1494,PRD1027,2024-05-25,2026-05-24,3167.13,Active,2024-03-01
POL10180,CUST4466,AG1069,PRD1047,2023-10-10,2025-09-14,2494.41,Expired,2024-03-01
POL10181,CUST1384,AG1288,PRD1041,2024-01-31,2025-09-07,4528.73,Cancelled,2024-03-01
POL10182,CUST4143,AG1434,PRD1009,2024-02-08,2025-09-23,2125.29,Expired,2024-03-01
POL10183,CUST2410,AG1160,PRD1021,2023-07-04,2025-12-19,3424.31,Active,2024-03-01
POL10184,CUST3186,AG1104,PRD1042,2024-05-10,2026-03-30,2135.82,Expired,2024-03-01
POL10185,CUST689,AG1408,PRD1023,2023-08-04,2026-05-04,4045.34,Expired,2024-03-01
POL10186,CUST1946,AG1141,PRD1011,2023-11-16,2026-02-05,2297.52,Expired,2024-03-01
POL10187,CUST1619,AG1439,PRD1011,2023-08-17,2025-10-24,3041.96,Cancelled,2024-03-01
POL10188,CUST3162,AG1001,PRD1042,2024-02-18,2025-12-20,2099.34,Active,2024-03-01
POL10189,CUST2899,AG1235,PRD1008,2023-10-01,2026-03-05,4698.89,Cancelled,2024-03-01
POL10190,CUST3978,AG1012,PRD1035,2024-01-30,2025-09-21,931.14,Expired,2024-03-01
POL10191,CUST2067,AG1274,PRD1014,2023-06-25,2025-11-23,3295.35,Active,2024-03-01
POL10192,CUST1539,AG1161,PRD1037,2023-09-04,2025-08-11,3477.36,Cancelled,2024-03-01
POL10193,CUST1802,AG1366,PRD1044,2023-12-11,2026-03-14,4884.25,Active,2024-03-01
POL10194,CUST3527,AG1005,PRD1003,2023-07-20,2025-11-07,4376.78,Expired,2024-03-01
POL10195,CUST234,AG1224,PRD1045,2024-02-12,2025-06-07,831.59,Cancelled,2024-03-01
POL10196,CUST431,AG1193,PRD1014,2023-12-25,2025-09-04,2676.45,Expired,2024-03-01
POL10197,CUST2650,AG1435,PRD1032,2023-11-02,2026-05-26,4895.22,Expired,2024-03-01
POL10198,CUST963,AG1052,PRD1017,2023-07-07,2026-01-09,756.41,Expired,2024-03-01
POL10199,CUST229,AG1064,PRD1012,2023-08-23,2025-10-30,745.73,Active,2024-03-01
POL10200,CUST3814,AG1368,PRD1006,2023-10-27,2026-04-25,4185.63,Cancelled,2024-03-01
POL10201,CUST2931,AG1108,PRD1029,2023-08-17,2025-08-07,4617.2,Active,2024-03-01
POL10202,CUST569,AG1317,PRD1017,2023-06-24,2025-08-22,3947.64,Active,2024-03-01
POL10203,CUST2627,AG1167,PRD1041,2023-08-24,2026-05-02,1191.88,Expired,2024-03-01
POL10204,CUST1929,AG1130,PRD1001,2024-04-18,2025-10-07,4475.35,Active,2024-03-01
POL10205,CUST2378,AG1368,PRD1038,2024-05-07,2025-10-07,2811.86,Cancelled,2024-03-01
POL10206,CUST4676,AG1334,PRD1005,2023-07-31,2025-12-13,3413.44,Cancelled,2024-03-01
POL10207,CUST372,AG1043,PRD1044,2024-02-07,2025-12-28,4619.32,Cancelled,2024-03-01
POL10208,CUST4029,AG1015,PRD1022,2023-12-14,2026-05-09,1293.08,Active,2024-03-01
POL10209,CUST2133,AG1042,PRD1024,2023-11-19,2025-10-14,1522.33,Cancelled,2024-03-01
POL10210,CUST3804,AG1085,PRD1017,2023-08-11,2026-02-24,1471.02,Cancelled,2024-03-01
POL10211,CUST372,AG1233,PRD1026,2024-02-15,2025-06-13,502.13,Expired,2024-03-01
POL10212,CUST3109,AG1354,PRD1025,2023-12-06,2025-09-20,1532.66,Cancelled,2024-03-01
POL10213,CUST2031,AG1077,PRD1011,2023-08-21,2025-07-14,2326.95,Cancelled,2024-03-01
POL10214,CUST3696,AG1041,PRD1047,2023-06-17,2026-03-20,1038.16,Active,2024-03-01
POL10215,CUST268,AG1006,PRD1010,2023-11-22,2026-02-25,1509.5,Expired,2024-03-01
POL10216,CUST1898,AG1137,PRD1015,2023-09-01,2025-11-07,829.26,Expired,2024-03-01
POL10217,CUST4537,AG1110,PRD1024,2023-06-29,2025-09-04,1820.32,Cancelled,2024-03-01
POL10218,CUST3386,AG1314,PRD1020,2023-10-27,2026-01-09,2446.11,Cancelled,2024-03-01
POL10219,CUST3080,AG1494,PRD1025,2023-09-29,2025-12-09,4378.81,Cancelled,2024-03-01
POL10220,CUST2230,AG1279,PRD1032,2023-10-01,2025-10-08,1227.34,Active,2024-03-01
POL10221,CUST184,AG1114,PRD1024,2024-03-28,2025-07-09,3328.52,Expired,2024-03-01
POL10222,CUST1624,AG1398,PRD1001,2023-12-01,2025-09-10,4244.11,Active,2024-03-01
POL10223,CUST4072,AG1420,PRD1027,2023-08-19,2026-02-21,2235.82,Active,2024-03-01
POL10224,CUST550,AG1444,PRD1030,2023-07-20,2025-12-19,613.6,Cancelled,2024-03-01
POL10225,CUST2898,AG1474,PRD1046,2024-02-16,2026-04-21,4583.08,Expired,2024-03-01
POL10226,CUST1482,AG1353,PRD1031,2023-11-03,2025-07-06,4201.75,Expired,2024-03-01
POL10227,CUST2616,AG1023,PRD1003,2023-10-14,2026-04-29,1181.36,Cancelled,2024-03-01
POL10228,CUST4180,AG1389,PRD1032,2024-04-23,2025-09-05,1586.92,Cancelled,2024-03-01
POL10229,CUST3997,AG1369,PRD1011,2024-01-19,2025-12-28,1682.9,Cancelled,2024-03-01
POL10230,CUST1348,AG1142,PRD1045,2023-08-11,2026-05-28,4254.12,Cancelled,2024-03-01
POL10231,CUST1837,AG1002,PRD1009,2023-07-09,2026-04-05,3510.12,Cancelled,2024-03-01
POL10232,CUST2071,AG1308,PRD1025,2023-08-22,2026-03-10,2618.96,Expired,2024-03-01
POL10233,CUST3316,AG1254,PRD1035,2024-01-29,2025-10-11,571.09,Expired,2024-03-01
POL10234,CUST3798,AG1138,PRD1037,2023-07-16,2025-06-08,3876.1,Expired,2024-03-01
POL10235,CUST1662,AG1271,PRD1003,2023-10-26,2025-07-02,3435.15,Cancelled,2024-03-01
POL10236,CUST4009,AG1454,PRD1027,2024-03-04,2026-05-25,1674.8,Cancelled,2024-03-01
POL10237,CUST1799,AG1372,PRD1009,2024-04-23,2025-10-21,3491.83,,2024-03-01
POL10238,CUST4478,AG1242,PRD1023,2023-08-10,2025-09-18,3426.69,Expired,2024-03-01
POL10239,CUST2559,AG1096,PRD1010,2024-03-24,2026-02-03,4937.64,Active,2024-03-01
POL10240,CUST2299,AG1026,PRD1030,2023-07-30,2026-04-18,2438.36,Expired,2024-03-01
POL10241,CUST3454,AG1279,PRD1022,2023-09-02,2026-01-16,4938.17,Expired,2024-03-01
POL10242,CUST990,AG1205,PRD1026,2024-03-18,2025-10-26,3552.38,Cancelled,2024-03-01
POL10243,CUST4104,AG1113,PRD1049,2023-09-22,2026-03-19,1681.08,Expired,2024-03-01
POL10244,CUST774,AG1174,PRD1017,2023-11-04,2025-12-07,1070.32,Active,2024-03-01
POL10245,CUST4852,AG1228,PRD1047,2024-01-01,2025-06-28,2173.8,Expired,2024-03-01
POL10246,CUST317,AG1295,PRD1006,2024-01-01,2025-09-17,3725.54,Active,2024-03-01
POL10247,CUST2432,AG1063,PRD1038,2024-04-30,2025-06-10,1897.03,Expired,2024-03-01
POL10248,CUST180,AG1340,PRD1017,2023-06-04,2025-09-01,4490.46,Active,2024-03-01
POL10249,CUST3361,AG1210,PRD1021,2023-11-15,2025-11-17,3022.82,Cancelled,2024-03-01
POL10250,CUST2383,AG1073,PRD1016,2023-08-17,2025-07-21,1048.72,Cancelled,2024-03-01
POL10251,CUST2230,AG1295,PRD1038,2024-02-19,2025-12-26,909.74,Cancelled,2024-03-01
POL10252,CUST2117,AG1465,PRD1033,2023-08-04,2025-10-14,3004.23,Active,2024-03-01
POL10253,CUST503,AG1224,PRD1033,2023-11-28,2026-01-26,4305.2,Cancelled,2024-03-01
POL10254,CUST1053,AG1419,PRD1043,2023-10-29,2026-02-17,2621.78,Cancelled,2024-03-01
POL10255,CUST1950,AG1349,PRD1017,2023-06-20,2026-02-25,1587.57,Cancelled,2024-03-01
POL10256,CUST4033,AG1492,PRD1050,2023-12-18,2025-12-13,547.93,Active,2024-03-01
POL10257,CUST2846,AG1140,PRD1004,2023-09-05,2026-02-21,4152.65,Expired,2024-03-01
POL10258,CUST4053,AG1256,PRD1024,2023-07-29,2025-08-29,2761.89,Cancelled,2024-03-01
POL10259,CUST3534,AG1271,PRD1018,2023-06-14,2026-02-26,1632.39,Active,2024-03-01
POL10260,CUST4580,AG1172,PRD1050,2023-12-20,2025-10-11,1158.6,Expired,2024-03-01
POL10261,CUST3046,AG1232,PRD1019,2024-03-07,2026-01-18,4269.22,Active,2024-03-01
POL10262,CUST518,AG1206,PRD1003,2024-02-29,2026-01-12,3014.35,Cancelled,2024-03-01
POL10263,CUST519,AG1208,PRD1032,2023-11-04,2025-11-01,2099.99,Cancelled,2024-03-01
POL10264,CUST1256,AG1182,PRD1048,2023-09-28,2026-04-22,4069.11,Active,2024-03-01
POL10265,CUST2863,AG1209,PRD1002,2023-10-26,2025-12-29,1777.99,Active,2024-03-01
POL10266,CUST1185,AG1237,PRD1005,2023-06-05,2025-11-08,1132.79,Cancelled,2024-03-01
POL10267,CUST198,AG1206,PRD1050,2023-12-22,2025-06-20,2555.68,Active,2024-03-01
POL10268,CUST1336,AG1122,PRD1019,2023-07-25,2025-08-21,594.81,Cancelled,2024-03-01
POL10269,CUST1502,AG1207,PRD1024,2023-10-27,2026-04-24,2584.36,Active,2024-03-01
POL10270,CUST3353,AG1233,PRD1030,2023-07-01,2026-04-18,4778.54,Active,2024-03-01
POL10271,CUST3320,AG1397,PRD1048,2023-10-04,2025-06-19,1613.71,Active,2024-03-01
POL10272,CUST1015,AG1336,PRD1006,2023-06-13,2026-01-09,4965.7,Cancelled,2024-03-01
POL10273,CUST3301,AG1396,PRD1012,2023-07-19,2025-10-11,4416.52,Cancelled,2024-03-01
POL10274,CUST902,AG1117,PRD1032,2023-10-24,2026-05-02,3101.59,Expired,2024-03-01
POL10275,CUST4283,AG1371,PRD1019,2023-08-16,2026-04-29,4289.75,Cancelled,2024-03-01
POL10276,CUST2901,AG1373,PRD1026,2024-01-04,2025-09-04,1929.7,Expired,2024-03-01
POL10277,CUST2786,AG1249,PRD1023,2024-01-07,2025-09-14,2906.88,Cancelled,2024-03-01
POL10278,CUST3313,AG1463,PRD1003,2023-06-13,2025-07-10,3069.31,,2024-03-01
POL10279,CUST877,AG1161,PRD1018,2023-06-21,2025-06-30,517.42,Active,2024-03-01
POL10280,CUST1413,AG1226,PRD1009,2023-12-12,2026-03-15,2611.02,Expired,2024-03-01
POL10281,CUST334,AG1374,PRD1048,2024-01-15,2025-10-11,1277.14,Active,2024-03-01
POL10282,CUST427,AG1262,PRD1012,2023-06-08,2026-05-18,2678.27,Active,2024-03-01
POL10283,CUST4470,AG1344,PRD1047,2023-10-27,2026-05-26,1779.49,Expired,2024-03-01
POL10284,CUST4078,AG1070,PRD1003,2023-08-31,2025-08-03,3042.23,Expired,2024-03-01
POL10285,CUST874,AG1378,PRD1013,2024-03-18,2025-12-21,1971.8,Active,2024-03-01
POL10286,CUST2405,AG1208,PRD1022,2023-08-28,2025-11-12,3808.37,Active,2024-03-01
POL10287,CUST4219,AG1373,PRD1022,2024-03-23,2025-08-15,1620.67,Active,2024-03-01
POL10288,CUST3692,AG1100,PRD1042,2023-06-22,2025-07-10,3560.16,Cancelled,2024-03-01
POL10289,CUST3579,AG1356,PRD1011,2023-11-07,2025-08-17,2472.2,Cancelled,2024-03-01
POL10290,CUST3711,AG1469,PRD1046,2024-02-25,2026-03-02,3835.38,Cancelled,2024-03-01
POL10291,CUST4128,AG1449,PRD1025,2024-01-26,2026-02-21,4942.98,Active,2024-03-01
POL10292,CUST2874,AG1079,PRD1010,2023-08-05,2026-01-25,3796.77,Cancelled,2024-03-01
POL10293,CUST741,AG1083,PRD1017,2024-05-25,2026-04-07,3233.25,Cancelled,2024-03-01
POL10294,CUST4015,AG1399,PRD1047,2023-09-08,2025-09-23,566.07,Cancelled,2024-03-01
POL10295,CUST250,AG1006,PRD1036,2024-02-18,2025-07-18,1364.94,Expired,2024-03-01
POL10296,CUST1454,AG1314,PRD1001,2023-12-14,2026-05-21,3943.63,Expired,2024-03-01
POL10297,CUST1828,AG1053,PRD1006,2023-06-27,2026-03-21,3902.75,Active,2024-03-01
POL10298,CUST1994,AG1481,PRD1024,2024-05-18,2025-12-17,3145.74,Cancelled,2024-03-01
POL10299,CUST1474,AG1148,PRD1018,2024-05-09,2026-04-10,735.27,Active,2024-03-01
POL10300,CUST4746,AG1053,PRD1046,2023-06-13,2025-07-22,1292.7,Active,2024-03-01
POL10301,CUST1258,AG1218,PRD1016,2023-09-19,2025-11-22,3003.54,Cancelled,2024-03-01
POL10302,CUST4457,AG1463,PRD1020,2023-10-05,2026-02-13,2940.86,Expired,2024-03-01
POL10303,CUST2520,AG1230,PRD1006,2023-07-27,2026-05-25,1581.71,Cancelled,2024-03-01
POL10304,CUST1340,AG1487,PRD1015,2024-05-25,2025-10-19,1951.73,Cancelled,2024-03-01
POL10305,CUST453,AG1224,PRD1037,2023-06-24,2025-06-07,4387.77,Expired,2024-03-01
POL10306,CUST3020,AG1255,PRD1006,2023-06-10,2025-11-16,1191.67,Cancelled,2024-03-01
POL10307,CUST2151,AG1306,PRD1022,2023-12-09,2025-10-03,3699.21,Expired,2024-03-01
POL10308,CUST539,AG1078,PRD1023,2023-08-19,2025-08-25,1372.77,Cancelled,2024-03-01
POL10309,CUST1042,AG1070,PRD1047,2023-10-26,2025-11-24,1590.17,Active,2024-03-01
POL10310,CUST4336,AG1044,PRD1041,2023-11-21,2026-04-02,520.06,Active,2024-03-01
POL10311,CUST705,AG1460,PRD1032,2023-07-30,2025-06-17,2434.98,Cancelled,2024-03-01
POL10312,CUST4423,AG1008,PRD1040,2024-03-30,2026-05-21,3982.06,Active,2024-03-01
